person	personLabel	SALproposedLabel	SALproposed	SALsignatorypersonalLabel	SALsignatorypersonal	SALsignatorygeneralLabel	SALsignatorygeneral	RAIproposed	RAIproposedLabel	RAIseconded	RAIsecondedLabel	date
https://beyond-notability.wikibase.cloud/entity/Q858	Cecil Louisa Curle	James Curle	https://beyond-notability.wikibase.cloud/entity/Q859	Thomas Downing Kendrick	https://beyond-notability.wikibase.cloud/entity/Q806							1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q858	Cecil Louisa Curle	James Curle	https://beyond-notability.wikibase.cloud/entity/Q859	Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97							1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q858	Cecil Louisa Curle	James Curle	https://beyond-notability.wikibase.cloud/entity/Q859	Angus Graham	https://beyond-notability.wikibase.cloud/entity/Q1717							1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q858	Cecil Louisa Curle	James Curle	https://beyond-notability.wikibase.cloud/entity/Q859	Charles Henry St John Hornby	https://beyond-notability.wikibase.cloud/entity/Q1778							1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q860	Margaret Davies	Herbert John Fleure	https://beyond-notability.wikibase.cloud/entity/Q304	Jacquetta Hawkes	https://beyond-notability.wikibase.cloud/entity/Q106							1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q860	Margaret Davies	Herbert John Fleure	https://beyond-notability.wikibase.cloud/entity/Q304	Thomas Downing Kendrick	https://beyond-notability.wikibase.cloud/entity/Q806							1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q860	Margaret Davies	Herbert John Fleure	https://beyond-notability.wikibase.cloud/entity/Q304	Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97							1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q860	Margaret Davies	Herbert John Fleure	https://beyond-notability.wikibase.cloud/entity/Q304	Harold John Edward Peake	https://beyond-notability.wikibase.cloud/entity/Q1781							1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q860	Margaret Davies	Herbert John Fleure	https://beyond-notability.wikibase.cloud/entity/Q304	Emyr Estyn Evans	https://beyond-notability.wikibase.cloud/entity/Q1782							1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q860	Margaret Davies	Herbert John Fleure	https://beyond-notability.wikibase.cloud/entity/Q304	Herbert Henry Coghlan	https://beyond-notability.wikibase.cloud/entity/Q1783							1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1119	Aileen Fox	Courtenay Arthur Ralegh Radford	https://beyond-notability.wikibase.cloud/entity/Q261	Jacquetta Hawkes	https://beyond-notability.wikibase.cloud/entity/Q106							1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1119	Aileen Fox	Courtenay Arthur Ralegh Radford	https://beyond-notability.wikibase.cloud/entity/Q261	Miles Crawford Burkitt	https://beyond-notability.wikibase.cloud/entity/Q244							1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1119	Aileen Fox	Courtenay Arthur Ralegh Radford	https://beyond-notability.wikibase.cloud/entity/Q261	Harold St George Gray	https://beyond-notability.wikibase.cloud/entity/Q259							1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1119	Aileen Fox	Courtenay Arthur Ralegh Radford	https://beyond-notability.wikibase.cloud/entity/Q261	signatory indecipherable	https://beyond-notability.wikibase.cloud/entity/Q47							1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1119	Aileen Fox	Courtenay Arthur Ralegh Radford	https://beyond-notability.wikibase.cloud/entity/Q261	Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97							1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1119	Aileen Fox	Courtenay Arthur Ralegh Radford	https://beyond-notability.wikibase.cloud/entity/Q261	Joscelyn Plunket Bushe-Fox	https://beyond-notability.wikibase.cloud/entity/Q99							1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1119	Aileen Fox	Courtenay Arthur Ralegh Radford	https://beyond-notability.wikibase.cloud/entity/Q261	Bryan Hugh St John O'Neil	https://beyond-notability.wikibase.cloud/entity/Q1426							1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1119	Aileen Fox	Courtenay Arthur Ralegh Radford	https://beyond-notability.wikibase.cloud/entity/Q261	William Francis Grimes	https://beyond-notability.wikibase.cloud/entity/Q1457							1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1119	Aileen Fox	Courtenay Arthur Ralegh Radford	https://beyond-notability.wikibase.cloud/entity/Q261	Henry John Randall	https://beyond-notability.wikibase.cloud/entity/Q1853							1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1119	Aileen Fox	Courtenay Arthur Ralegh Radford	https://beyond-notability.wikibase.cloud/entity/Q261	William Rees	https://beyond-notability.wikibase.cloud/entity/Q2313							1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1119	Aileen Fox	Courtenay Arthur Ralegh Radford	https://beyond-notability.wikibase.cloud/entity/Q261	Charles Kenneth Croft Andrew	https://beyond-notability.wikibase.cloud/entity/Q2314							1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1675	Audrey Williams	William Francis Grimes	https://beyond-notability.wikibase.cloud/entity/Q1457	Cyril Fox	https://beyond-notability.wikibase.cloud/entity/Q149							1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1675	Audrey Williams	William Francis Grimes	https://beyond-notability.wikibase.cloud/entity/Q1457	Harold St George Gray	https://beyond-notability.wikibase.cloud/entity/Q259							1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1675	Audrey Williams	William Francis Grimes	https://beyond-notability.wikibase.cloud/entity/Q1457	Lily Frances Chitty	https://beyond-notability.wikibase.cloud/entity/Q867							1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1675	Audrey Williams	William Francis Grimes	https://beyond-notability.wikibase.cloud/entity/Q1457	Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97							1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1675	Audrey Williams	William Francis Grimes	https://beyond-notability.wikibase.cloud/entity/Q1457	Joscelyn Plunket Bushe-Fox	https://beyond-notability.wikibase.cloud/entity/Q99							1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1675	Audrey Williams	William Francis Grimes	https://beyond-notability.wikibase.cloud/entity/Q1457	Bryan Hugh St John O'Neil	https://beyond-notability.wikibase.cloud/entity/Q1426							1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1675	Audrey Williams	William Francis Grimes	https://beyond-notability.wikibase.cloud/entity/Q1457	Gerald Clough Dunning	https://beyond-notability.wikibase.cloud/entity/Q1455							1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1675	Audrey Williams	William Francis Grimes	https://beyond-notability.wikibase.cloud/entity/Q1457	Denis Alfred Jex Buxton	https://beyond-notability.wikibase.cloud/entity/Q1459							1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1675	Audrey Williams	William Francis Grimes	https://beyond-notability.wikibase.cloud/entity/Q1457	George Hulbert Chettle	https://beyond-notability.wikibase.cloud/entity/Q1770							1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1675	Audrey Williams	William Francis Grimes	https://beyond-notability.wikibase.cloud/entity/Q1457	Henry John Randall	https://beyond-notability.wikibase.cloud/entity/Q1853							1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1675	Audrey Williams	William Francis Grimes	https://beyond-notability.wikibase.cloud/entity/Q1457	Charles Kenneth Croft Andrew	https://beyond-notability.wikibase.cloud/entity/Q2314							1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q809	Barbara Parker	Sidney Smith	https://beyond-notability.wikibase.cloud/entity/Q810	Charles Clay	https://beyond-notability.wikibase.cloud/entity/Q318							1943-02-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q809	Barbara Parker	Sidney Smith	https://beyond-notability.wikibase.cloud/entity/Q810	Kathleen Mary Kenyon	https://beyond-notability.wikibase.cloud/entity/Q709							1943-02-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q809	Barbara Parker	Sidney Smith	https://beyond-notability.wikibase.cloud/entity/Q810	Katherine Margaret Richardson	https://beyond-notability.wikibase.cloud/entity/Q712							1943-02-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q809	Barbara Parker	Sidney Smith	https://beyond-notability.wikibase.cloud/entity/Q810	Cyril John Gadd	https://beyond-notability.wikibase.cloud/entity/Q1578							1943-02-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q809	Barbara Parker	Sidney Smith	https://beyond-notability.wikibase.cloud/entity/Q810	Edward Clive Rouse	https://beyond-notability.wikibase.cloud/entity/Q1774							1943-02-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q809	Barbara Parker	Sidney Smith	https://beyond-notability.wikibase.cloud/entity/Q810	Samuel Henry Hooke	https://beyond-notability.wikibase.cloud/entity/Q1775							1943-02-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q807	Elsie Margaret Clifford	Roland Austin	https://beyond-notability.wikibase.cloud/entity/Q808	Jacquetta Hawkes	https://beyond-notability.wikibase.cloud/entity/Q106							1943-05-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q807	Elsie Margaret Clifford	Roland Austin	https://beyond-notability.wikibase.cloud/entity/Q808	Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180							1943-05-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q807	Elsie Margaret Clifford	Roland Austin	https://beyond-notability.wikibase.cloud/entity/Q808	Miles Crawford Burkitt	https://beyond-notability.wikibase.cloud/entity/Q244							1943-05-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q807	Elsie Margaret Clifford	Roland Austin	https://beyond-notability.wikibase.cloud/entity/Q808	James Berry	https://beyond-notability.wikibase.cloud/entity/Q278							1943-05-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q807	Elsie Margaret Clifford	Roland Austin	https://beyond-notability.wikibase.cloud/entity/Q808	Vere Gordon Childe	https://beyond-notability.wikibase.cloud/entity/Q298							1943-05-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q807	Elsie Margaret Clifford	Roland Austin	https://beyond-notability.wikibase.cloud/entity/Q808	signatory indecipherable	https://beyond-notability.wikibase.cloud/entity/Q47							1943-05-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q807	Elsie Margaret Clifford	Roland Austin	https://beyond-notability.wikibase.cloud/entity/Q808	Robert Holland Martin	https://beyond-notability.wikibase.cloud/entity/Q869							1943-05-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q807	Elsie Margaret Clifford	Roland Austin	https://beyond-notability.wikibase.cloud/entity/Q808	Thomas Overbury	https://beyond-notability.wikibase.cloud/entity/Q1456							1943-05-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q807	Elsie Margaret Clifford	Roland Austin	https://beyond-notability.wikibase.cloud/entity/Q808	William Francis Grimes	https://beyond-notability.wikibase.cloud/entity/Q1457							1943-05-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q807	Elsie Margaret Clifford	Roland Austin	https://beyond-notability.wikibase.cloud/entity/Q808	Henley Evans	https://beyond-notability.wikibase.cloud/entity/Q1771							1943-05-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q807	Elsie Margaret Clifford	Roland Austin	https://beyond-notability.wikibase.cloud/entity/Q808	Eric Paul Baker	https://beyond-notability.wikibase.cloud/entity/Q1772							1943-05-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q805	Margaret Dickens Whinney	Thomas Downing Kendrick	https://beyond-notability.wikibase.cloud/entity/Q806	Alfred William Clapham	https://beyond-notability.wikibase.cloud/entity/Q137							1944-01-13T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q805	Margaret Dickens Whinney	Thomas Downing Kendrick	https://beyond-notability.wikibase.cloud/entity/Q806	George Francis Hill	https://beyond-notability.wikibase.cloud/entity/Q172							1944-01-13T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q805	Margaret Dickens Whinney	Thomas Downing Kendrick	https://beyond-notability.wikibase.cloud/entity/Q806	Joan Evans	https://beyond-notability.wikibase.cloud/entity/Q275							1944-01-13T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q805	Margaret Dickens Whinney	Thomas Downing Kendrick	https://beyond-notability.wikibase.cloud/entity/Q806	Kathleen Mary Kenyon	https://beyond-notability.wikibase.cloud/entity/Q709							1944-01-13T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q805	Margaret Dickens Whinney	Thomas Downing Kendrick	https://beyond-notability.wikibase.cloud/entity/Q806	Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97							1944-01-13T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q805	Margaret Dickens Whinney	Thomas Downing Kendrick	https://beyond-notability.wikibase.cloud/entity/Q806	James Gow Mann	https://beyond-notability.wikibase.cloud/entity/Q1433							1944-01-13T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q805	Margaret Dickens Whinney	Thomas Downing Kendrick	https://beyond-notability.wikibase.cloud/entity/Q806	Sidney Joseph Madge	https://beyond-notability.wikibase.cloud/entity/Q1663							1944-01-13T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q805	Margaret Dickens Whinney	Thomas Downing Kendrick	https://beyond-notability.wikibase.cloud/entity/Q806	Francis Wormald	https://beyond-notability.wikibase.cloud/entity/Q1769							1944-01-13T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q805	Margaret Dickens Whinney	Thomas Downing Kendrick	https://beyond-notability.wikibase.cloud/entity/Q806	George Hulbert Chettle	https://beyond-notability.wikibase.cloud/entity/Q1770							1944-01-13T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q804	Peggy Piggott	Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97	Jacquetta Hawkes	https://beyond-notability.wikibase.cloud/entity/Q106							1944-01-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q804	Peggy Piggott	Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97	Osbert Guy Stanhope Crawford	https://beyond-notability.wikibase.cloud/entity/Q148							1944-01-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q804	Peggy Piggott	Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97	Cyril Fox	https://beyond-notability.wikibase.cloud/entity/Q149							1944-01-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q804	Peggy Piggott	Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97	Harold St George Gray	https://beyond-notability.wikibase.cloud/entity/Q259							1944-01-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q804	Peggy Piggott	Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97	Eliot Cecil Curwen	https://beyond-notability.wikibase.cloud/entity/Q260							1944-01-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q804	Peggy Piggott	Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97	Eliot Curwen	https://beyond-notability.wikibase.cloud/entity/Q797							1944-01-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q804	Peggy Piggott	Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97	Bryan Hugh St John O'Neil	https://beyond-notability.wikibase.cloud/entity/Q1426							1944-01-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q804	Peggy Piggott	Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97	William Francis Grimes	https://beyond-notability.wikibase.cloud/entity/Q1457							1944-01-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q802	Mary Coate	Margerie Venables Taylor	https://beyond-notability.wikibase.cloud/entity/Q133	George Francis Hill	https://beyond-notability.wikibase.cloud/entity/Q172							1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q802	Mary Coate	Margerie Venables Taylor	https://beyond-notability.wikibase.cloud/entity/Q133	Ernest Fraser Jacob	https://beyond-notability.wikibase.cloud/entity/Q305							1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q802	Mary Coate	Margerie Venables Taylor	https://beyond-notability.wikibase.cloud/entity/Q133	Rose Graham	https://beyond-notability.wikibase.cloud/entity/Q57							1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q802	Mary Coate	Margerie Venables Taylor	https://beyond-notability.wikibase.cloud/entity/Q133	William Abel Pantin	https://beyond-notability.wikibase.cloud/entity/Q1419							1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q802	Mary Coate	Margerie Venables Taylor	https://beyond-notability.wikibase.cloud/entity/Q133	John Reginald Homer Weaver	https://beyond-notability.wikibase.cloud/entity/Q1768							1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q803	Evelyn Mary Jamison	George Francis Hill	https://beyond-notability.wikibase.cloud/entity/Q172	Margerie Venables Taylor	https://beyond-notability.wikibase.cloud/entity/Q133							1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q803	Evelyn Mary Jamison	George Francis Hill	https://beyond-notability.wikibase.cloud/entity/Q172	Alfred William Clapham	https://beyond-notability.wikibase.cloud/entity/Q137							1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q803	Evelyn Mary Jamison	George Francis Hill	https://beyond-notability.wikibase.cloud/entity/Q172	Claude Jenkins	https://beyond-notability.wikibase.cloud/entity/Q143							1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q803	Evelyn Mary Jamison	George Francis Hill	https://beyond-notability.wikibase.cloud/entity/Q172	Arthur Hermann Thomas	https://beyond-notability.wikibase.cloud/entity/Q155							1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q803	Evelyn Mary Jamison	George Francis Hill	https://beyond-notability.wikibase.cloud/entity/Q172	Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180							1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q803	Evelyn Mary Jamison	George Francis Hill	https://beyond-notability.wikibase.cloud/entity/Q172	Ernest Fraser Jacob	https://beyond-notability.wikibase.cloud/entity/Q305							1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q803	Evelyn Mary Jamison	George Francis Hill	https://beyond-notability.wikibase.cloud/entity/Q172	Irene Josephine Churchill	https://beyond-notability.wikibase.cloud/entity/Q317							1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q803	Evelyn Mary Jamison	George Francis Hill	https://beyond-notability.wikibase.cloud/entity/Q172	Charles Clay	https://beyond-notability.wikibase.cloud/entity/Q318							1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q803	Evelyn Mary Jamison	George Francis Hill	https://beyond-notability.wikibase.cloud/entity/Q172	Ian Archibald Richmond	https://beyond-notability.wikibase.cloud/entity/Q1420							1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q798	Joan Wake	Harold Idris Bell	https://beyond-notability.wikibase.cloud/entity/Q799	Margerie Venables Taylor	https://beyond-notability.wikibase.cloud/entity/Q133							1944-10-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q798	Joan Wake	Harold Idris Bell	https://beyond-notability.wikibase.cloud/entity/Q799	Cyril Thomas Flower	https://beyond-notability.wikibase.cloud/entity/Q336							1944-10-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q798	Joan Wake	Harold Idris Bell	https://beyond-notability.wikibase.cloud/entity/Q799	Herbert Henry Edmund Craster	https://beyond-notability.wikibase.cloud/entity/Q375							1944-10-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q798	Joan Wake	Harold Idris Bell	https://beyond-notability.wikibase.cloud/entity/Q799	Hubert Hall	https://beyond-notability.wikibase.cloud/entity/Q1252							1944-10-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q798	Joan Wake	Harold Idris Bell	https://beyond-notability.wikibase.cloud/entity/Q799	William Thomas Mellows	https://beyond-notability.wikibase.cloud/entity/Q1758							1944-10-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q798	Joan Wake	Harold Idris Bell	https://beyond-notability.wikibase.cloud/entity/Q799	Frederick William Bull	https://beyond-notability.wikibase.cloud/entity/Q1764							1944-10-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q796	Marion Helen Cooper	Eliot Curwen	https://beyond-notability.wikibase.cloud/entity/Q797	Walter Hindes Godfrey	https://beyond-notability.wikibase.cloud/entity/Q178							1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q796	Marion Helen Cooper	Eliot Curwen	https://beyond-notability.wikibase.cloud/entity/Q797	Eliot Cecil Curwen	https://beyond-notability.wikibase.cloud/entity/Q260							1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q796	Marion Helen Cooper	Eliot Curwen	https://beyond-notability.wikibase.cloud/entity/Q797	Walter Budgen	https://beyond-notability.wikibase.cloud/entity/Q268							1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q796	Marion Helen Cooper	Eliot Curwen	https://beyond-notability.wikibase.cloud/entity/Q797	Ivan Donald Margary	https://beyond-notability.wikibase.cloud/entity/Q402							1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q796	Marion Helen Cooper	Eliot Curwen	https://beyond-notability.wikibase.cloud/entity/Q797	Louis Francis Salzman	https://beyond-notability.wikibase.cloud/entity/Q1752							1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q796	Marion Helen Cooper	Eliot Curwen	https://beyond-notability.wikibase.cloud/entity/Q797	Frank Bentham Stevens	https://beyond-notability.wikibase.cloud/entity/Q1754							1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q796	Marion Helen Cooper	Eliot Curwen	https://beyond-notability.wikibase.cloud/entity/Q797	John Vincent Gray	https://beyond-notability.wikibase.cloud/entity/Q1755							1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q800	Margot Eates	Owen Fortrie Parker	https://beyond-notability.wikibase.cloud/entity/Q801	Alfred William Clapham	https://beyond-notability.wikibase.cloud/entity/Q137							1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q800	Margot Eates	Owen Fortrie Parker	https://beyond-notability.wikibase.cloud/entity/Q801	Cyril Fox	https://beyond-notability.wikibase.cloud/entity/Q149							1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q800	Margot Eates	Owen Fortrie Parker	https://beyond-notability.wikibase.cloud/entity/Q801	Kathleen Mary Kenyon	https://beyond-notability.wikibase.cloud/entity/Q709							1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q800	Margot Eates	Owen Fortrie Parker	https://beyond-notability.wikibase.cloud/entity/Q801	Thomas Downing Kendrick	https://beyond-notability.wikibase.cloud/entity/Q806							1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q800	Margot Eates	Owen Fortrie Parker	https://beyond-notability.wikibase.cloud/entity/Q801	Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97							1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q800	Margot Eates	Owen Fortrie Parker	https://beyond-notability.wikibase.cloud/entity/Q801	William Francis Grimes	https://beyond-notability.wikibase.cloud/entity/Q1457							1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q800	Margot Eates	Owen Fortrie Parker	https://beyond-notability.wikibase.cloud/entity/Q801	Stephen Ranulph Kingdon Glanville	https://beyond-notability.wikibase.cloud/entity/Q1575							1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q795	Veronica Ruffer	Rose Graham	https://beyond-notability.wikibase.cloud/entity/Q57	Margerie Venables Taylor	https://beyond-notability.wikibase.cloud/entity/Q133							1944-11-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q795	Veronica Ruffer	Rose Graham	https://beyond-notability.wikibase.cloud/entity/Q57	Arthur Hermann Thomas	https://beyond-notability.wikibase.cloud/entity/Q155							1944-11-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q795	Veronica Ruffer	Rose Graham	https://beyond-notability.wikibase.cloud/entity/Q57	Alec Bain Tonnochy	https://beyond-notability.wikibase.cloud/entity/Q366							1944-11-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q795	Veronica Ruffer	Rose Graham	https://beyond-notability.wikibase.cloud/entity/Q57	Thomas Downing Kendrick	https://beyond-notability.wikibase.cloud/entity/Q806							1944-11-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q795	Veronica Ruffer	Rose Graham	https://beyond-notability.wikibase.cloud/entity/Q57	Christopher Woodforde	https://beyond-notability.wikibase.cloud/entity/Q1452							1944-11-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q795	Veronica Ruffer	Rose Graham	https://beyond-notability.wikibase.cloud/entity/Q57	John Francis Nichols	https://beyond-notability.wikibase.cloud/entity/Q1535							1944-11-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q795	Veronica Ruffer	Rose Graham	https://beyond-notability.wikibase.cloud/entity/Q57	Lewis Edwards	https://beyond-notability.wikibase.cloud/entity/Q1736							1944-11-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q793	Dorothy Whitelock	Jocelyn Mary Catherine Toynbee	https://beyond-notability.wikibase.cloud/entity/Q864	John Nowell Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q112							1945-01-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q793	Dorothy Whitelock	Jocelyn Mary Catherine Toynbee	https://beyond-notability.wikibase.cloud/entity/Q864	José Maria de Navarro	https://beyond-notability.wikibase.cloud/entity/Q262							1945-01-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q793	Dorothy Whitelock	Jocelyn Mary Catherine Toynbee	https://beyond-notability.wikibase.cloud/entity/Q864	Kathleen Major	https://beyond-notability.wikibase.cloud/entity/Q862							1945-01-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q793	Dorothy Whitelock	Jocelyn Mary Catherine Toynbee	https://beyond-notability.wikibase.cloud/entity/Q864	William Abel Pantin	https://beyond-notability.wikibase.cloud/entity/Q1419							1945-01-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q793	Dorothy Whitelock	Jocelyn Mary Catherine Toynbee	https://beyond-notability.wikibase.cloud/entity/Q864	Bertram Colgrave	https://beyond-notability.wikibase.cloud/entity/Q1440							1945-01-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q793	Dorothy Whitelock	Jocelyn Mary Catherine Toynbee	https://beyond-notability.wikibase.cloud/entity/Q864	Cyril Ernest Wright	https://beyond-notability.wikibase.cloud/entity/Q1441							1945-01-25T00:00:00Z
