person	personLabel	SALproposed	proposergender	SALsignatorypersonalLabel	SALsignatorypersonal	signgenderLabel	date
https://beyond-notability.wikibase.cloud/entity/Q109	Katherine Maud Elisabeth Murray			Francis Wentworth Tomlinson	https://beyond-notability.wikibase.cloud/entity/Q902	man	1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q109	Katherine Maud Elisabeth Murray			Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97	man	1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q109	Katherine Maud Elisabeth Murray			Gordon Reginald Ward	https://beyond-notability.wikibase.cloud/entity/Q1585	man	1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q109	Katherine Maud Elisabeth Murray			Frank William Jessup	https://beyond-notability.wikibase.cloud/entity/Q1589	man	1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q109	Katherine Maud Elisabeth Murray			Albert Edward Richardson	https://beyond-notability.wikibase.cloud/entity/Q1700	man	1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q109	Katherine Maud Elisabeth Murray			Tancred Borenius	https://beyond-notability.wikibase.cloud/entity/Q1927		1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper			Irene Josephine Churchill	https://beyond-notability.wikibase.cloud/entity/Q317	woman	1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper			Max Teichman-Derville	https://beyond-notability.wikibase.cloud/entity/Q380	man	1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper			Hilary Jenkinson	https://beyond-notability.wikibase.cloud/entity/Q46	man	1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper			Dorothy Gardiner	https://beyond-notability.wikibase.cloud/entity/Q901	woman	1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper			Frank Charles Elliston-Erwood	https://beyond-notability.wikibase.cloud/entity/Q1586	man	1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper			??????????	https://beyond-notability.wikibase.cloud/entity/Q1587		1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper			Tom Armstrong Bowes	https://beyond-notability.wikibase.cloud/entity/Q1588	man	1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper			Frank William Jessup	https://beyond-notability.wikibase.cloud/entity/Q1589	man	1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper			Charles Igglesden	https://beyond-notability.wikibase.cloud/entity/Q1591	man	1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper			Walter Leslie Platts	https://beyond-notability.wikibase.cloud/entity/Q1592	man	1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper			Arthur Frederick Clements	https://beyond-notability.wikibase.cloud/entity/Q1593	man	1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1584	Anne Roper			Gerald W Wollaston	https://beyond-notability.wikibase.cloud/entity/Q1594	man	1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams			Kathleen Mary Kenyon	https://beyond-notability.wikibase.cloud/entity/Q709	woman	1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams			Rachel Maxwell Hyslop	https://beyond-notability.wikibase.cloud/entity/Q710	woman	1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams			Sidney Smith	https://beyond-notability.wikibase.cloud/entity/Q810	man	1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams			Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97	man	1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams			John Garstang	https://beyond-notability.wikibase.cloud/entity/Q1177	man	1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams			Oliver Gurney	https://beyond-notability.wikibase.cloud/entity/Q1207	man	1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams			Leonard Woolley	https://beyond-notability.wikibase.cloud/entity/Q1208	man	1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams			Max Mallowan	https://beyond-notability.wikibase.cloud/entity/Q1209	man	1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1540	Katherine Sophia Hodgson			Thomas Cann Hughes	https://beyond-notability.wikibase.cloud/entity/Q360	man	1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1540	Katherine Sophia Hodgson			Gilbert Machell Bland	https://beyond-notability.wikibase.cloud/entity/Q369	man	1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1540	Katherine Sophia Hodgson			Eric Birley	https://beyond-notability.wikibase.cloud/entity/Q1542	man	1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1540	Katherine Sophia Hodgson			Joseph Edward Spence	https://beyond-notability.wikibase.cloud/entity/Q1544	man	1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1540	Katherine Sophia Hodgson			Oliver Henry North	https://beyond-notability.wikibase.cloud/entity/Q1546	man	1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1540	Katherine Sophia Hodgson			Angus Graham	https://beyond-notability.wikibase.cloud/entity/Q1717	man	1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1540	Katherine Sophia Hodgson			Richard Ewhurst Porter	https://beyond-notability.wikibase.cloud/entity/Q2281	man	1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1540	Katherine Sophia Hodgson			Frederick James Edward Raby	https://beyond-notability.wikibase.cloud/entity/Q2282	man	1946-05-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1104	Vera Mary Dallas			Alfred William Clapham	https://beyond-notability.wikibase.cloud/entity/Q137	man	1946-10-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1104	Vera Mary Dallas			Walter Hindes Godfrey	https://beyond-notability.wikibase.cloud/entity/Q178	man	1946-10-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1104	Vera Mary Dallas			Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	man	1946-10-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1104	Vera Mary Dallas			Joan Evans	https://beyond-notability.wikibase.cloud/entity/Q275	woman	1946-10-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1104	Vera Mary Dallas			John Holland Walker	https://beyond-notability.wikibase.cloud/entity/Q362	man	1946-10-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams			Kathleen Mary Kenyon	https://beyond-notability.wikibase.cloud/entity/Q709	woman	1946-10-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams			Rachel Maxwell Hyslop	https://beyond-notability.wikibase.cloud/entity/Q710	woman	1946-10-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1104	Vera Mary Dallas			Margaret Dickens Whinney	https://beyond-notability.wikibase.cloud/entity/Q805	woman	1946-10-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams			Sidney Smith	https://beyond-notability.wikibase.cloud/entity/Q810	man	1946-10-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1104	Vera Mary Dallas			Thalassa Mary Hencken	https://beyond-notability.wikibase.cloud/entity/Q868	woman	1946-10-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams			Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97	man	1946-10-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1104	Vera Mary Dallas			Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97	man	1946-10-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams			John Garstang	https://beyond-notability.wikibase.cloud/entity/Q1177	man	1946-10-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams			Oliver Gurney	https://beyond-notability.wikibase.cloud/entity/Q1207	man	1946-10-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams			Leonard Woolley	https://beyond-notability.wikibase.cloud/entity/Q1208	man	1946-10-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1176	Veronica Seton-Williams			Max Mallowan	https://beyond-notability.wikibase.cloud/entity/Q1209	man	1946-10-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1104	Vera Mary Dallas			William Abel Pantin	https://beyond-notability.wikibase.cloud/entity/Q1419	man	1946-10-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1104	Vera Mary Dallas			Alan Roger Martin	https://beyond-notability.wikibase.cloud/entity/Q2279	man	1946-10-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1104	Vera Mary Dallas			James William Francis Hill	https://beyond-notability.wikibase.cloud/entity/Q2280	man	1946-10-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1421	Rosalind Mary Theodosia Hill			Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	man	1946-11-21T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1421	Rosalind Mary Theodosia Hill			Dorothy Whitelock	https://beyond-notability.wikibase.cloud/entity/Q793	woman	1946-11-21T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1421	Rosalind Mary Theodosia Hill			William Abel Pantin	https://beyond-notability.wikibase.cloud/entity/Q1419	man	1946-11-21T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1421	Rosalind Mary Theodosia Hill			Norman Hepworth Baynes	https://beyond-notability.wikibase.cloud/entity/Q1422	man	1946-11-21T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1421	Rosalind Mary Theodosia Hill			James William Francis Hill	https://beyond-notability.wikibase.cloud/entity/Q2280	man	1946-11-21T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1423	Gertrude Rachel Levy			Richard Wyatt Hutchinson	https://beyond-notability.wikibase.cloud/entity/Q121	man	1946-11-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1423	Gertrude Rachel Levy			Edgar John Forsdyke	https://beyond-notability.wikibase.cloud/entity/Q239	man	1946-11-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1423	Gertrude Rachel Levy			John Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q45	man	1946-11-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1423	Gertrude Rachel Levy			Joan du Plat Taylor	https://beyond-notability.wikibase.cloud/entity/Q713	woman	1946-11-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1423	Gertrude Rachel Levy			Dorothy Annie Elizabeth Garrod	https://beyond-notability.wikibase.cloud/entity/Q863	woman	1946-11-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1423	Gertrude Rachel Levy			Gertrude Caton-Thompson	https://beyond-notability.wikibase.cloud/entity/Q870	woman	1946-11-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1423	Gertrude Rachel Levy			Arnold Walter Lawrence	https://beyond-notability.wikibase.cloud/entity/Q1424	man	1946-11-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1324	Cecily M. Baker			Irene Josephine Churchill	https://beyond-notability.wikibase.cloud/entity/Q317	woman	1946-12-05T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1324	Cecily M. Baker			Cyril Thomas Flower	https://beyond-notability.wikibase.cloud/entity/Q336	man	1946-12-05T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1324	Cecily M. Baker			Gilbert Machell Bland	https://beyond-notability.wikibase.cloud/entity/Q369	man	1946-12-05T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1324	Cecily M. Baker			Bryan Hugh St John O'Neil	https://beyond-notability.wikibase.cloud/entity/Q1426	man	1946-12-05T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1324	Cecily M. Baker			James Alan Noel Barlow	https://beyond-notability.wikibase.cloud/entity/Q1428	man	1946-12-05T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1324	Cecily M. Baker			Clement Oswald Skilbeck	https://beyond-notability.wikibase.cloud/entity/Q1429	man	1946-12-05T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1324	Cecily M. Baker			Ronald Frank Bale	https://beyond-notability.wikibase.cloud/entity/Q2286	man	1946-12-05T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1030	Gisela Marie Augusta Richter			Donald Benjamin Harden	https://beyond-notability.wikibase.cloud/entity/Q120	man	1947-02-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1030	Gisela Marie Augusta Richter			Walter Hindes Godfrey	https://beyond-notability.wikibase.cloud/entity/Q178	man	1947-02-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1030	Gisela Marie Augusta Richter			Joan Evans	https://beyond-notability.wikibase.cloud/entity/Q275	woman	1947-02-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1030	Gisela Marie Augusta Richter			Dina Portway Dobson	https://beyond-notability.wikibase.cloud/entity/Q294	woman	1947-02-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1030	Gisela Marie Augusta Richter			Vere Gordon Childe	https://beyond-notability.wikibase.cloud/entity/Q298	man	1947-02-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1030	Gisela Marie Augusta Richter			signatory indecipherable	https://beyond-notability.wikibase.cloud/entity/Q47	t35858	1947-02-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1030	Gisela Marie Augusta Richter			Thomas Downing Kendrick	https://beyond-notability.wikibase.cloud/entity/Q806	man	1947-02-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1030	Gisela Marie Augusta Richter			Bryan Hugh St John O'Neil	https://beyond-notability.wikibase.cloud/entity/Q1426	man	1947-02-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1030	Gisela Marie Augusta Richter			James Gow Mann	https://beyond-notability.wikibase.cloud/entity/Q1433	man	1947-02-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1030	Gisela Marie Augusta Richter			John Grahame Douglas Clark	https://beyond-notability.wikibase.cloud/entity/Q1672	man	1947-02-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1439	Florence Elizabeth Harmer			Cyril Fox	https://beyond-notability.wikibase.cloud/entity/Q149	man	1947-05-01T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1439	Florence Elizabeth Harmer			Donald Atkinson	https://beyond-notability.wikibase.cloud/entity/Q302	man	1947-05-01T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1439	Florence Elizabeth Harmer			Ernest Fraser Jacob	https://beyond-notability.wikibase.cloud/entity/Q305	man	1947-05-01T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1439	Florence Elizabeth Harmer			signatory indecipherable	https://beyond-notability.wikibase.cloud/entity/Q47	t35858	1947-05-01T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1439	Florence Elizabeth Harmer			Kathleen Major	https://beyond-notability.wikibase.cloud/entity/Q862	woman	1947-05-01T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1439	Florence Elizabeth Harmer			Bertram Colgrave	https://beyond-notability.wikibase.cloud/entity/Q1440	man	1947-05-01T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1439	Florence Elizabeth Harmer			Cyril Ernest Wright	https://beyond-notability.wikibase.cloud/entity/Q1441	man	1947-05-01T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1118	Margaret Eleanore Murray Threipland			Cyril Fox	https://beyond-notability.wikibase.cloud/entity/Q149	man	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1118	Margaret Eleanore Murray Threipland			Eliot Cecil Curwen	https://beyond-notability.wikibase.cloud/entity/Q260	man	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1118	Margaret Eleanore Murray Threipland			Courtenay Arthur Ralegh Radford	https://beyond-notability.wikibase.cloud/entity/Q261	man	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1118	Margaret Eleanore Murray Threipland			Kathleen Mary Kenyon	https://beyond-notability.wikibase.cloud/entity/Q709	woman	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1118	Margaret Eleanore Murray Threipland			Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97	man	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1118	Margaret Eleanore Murray Threipland			Bryan Hugh St John O'Neil	https://beyond-notability.wikibase.cloud/entity/Q1426	man	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1118	Margaret Eleanore Murray Threipland			Gerald Clough Dunning	https://beyond-notability.wikibase.cloud/entity/Q1455	man	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1118	Margaret Eleanore Murray Threipland			Ronald Frederick Jessup	https://beyond-notability.wikibase.cloud/entity/Q1595	man	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1114	Helen O'Neil			Donald Benjamin Harden	https://beyond-notability.wikibase.cloud/entity/Q120	man	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1114	Helen O'Neil			Margerie Venables Taylor	https://beyond-notability.wikibase.cloud/entity/Q133	woman	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1114	Helen O'Neil			Alfred William Clapham	https://beyond-notability.wikibase.cloud/entity/Q137	man	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1114	Helen O'Neil			Osbert Guy Stanhope Crawford	https://beyond-notability.wikibase.cloud/entity/Q148	man	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1114	Helen O'Neil			Cyril Fox	https://beyond-notability.wikibase.cloud/entity/Q149	man	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1114	Helen O'Neil			Dina Portway Dobson	https://beyond-notability.wikibase.cloud/entity/Q294	woman	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1448	Ethel Carleton Williams			Alec Bain Tonnochy	https://beyond-notability.wikibase.cloud/entity/Q366	man	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1442	Elsie Matley Moore			Thomas Downing Kendrick	https://beyond-notability.wikibase.cloud/entity/Q806	man	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1448	Ethel Carleton Williams			Peter Spencer Spokes	https://beyond-notability.wikibase.cloud/entity/Q1430	man	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1442	Elsie Matley Moore			William Robert Buchanan-Dunlop	https://beyond-notability.wikibase.cloud/entity/Q1443	man	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1442	Elsie Matley Moore			Solomon Charles Kaines-Smith	https://beyond-notability.wikibase.cloud/entity/Q1444	man	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1442	Elsie Matley Moore			Henry Robert Hodgkinson	https://beyond-notability.wikibase.cloud/entity/Q1445	man	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1442	Elsie Matley Moore			Harry Evers Palfrey	https://beyond-notability.wikibase.cloud/entity/Q1446	man	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1442	Elsie Matley Moore			Ralph Edwards	https://beyond-notability.wikibase.cloud/entity/Q1447	man	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1448	Ethel Carleton Williams			Cecil Henry James Farthing	https://beyond-notability.wikibase.cloud/entity/Q1449	man	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1448	Ethel Carleton Williams			Edward Tudor Long	https://beyond-notability.wikibase.cloud/entity/Q1450	man	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1448	Ethel Carleton Williams			Lewis Edwards	https://beyond-notability.wikibase.cloud/entity/Q1451	man	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1114	Helen O'Neil			Thomas Overbury	https://beyond-notability.wikibase.cloud/entity/Q1456	man	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1114	Helen O'Neil			William Francis Grimes	https://beyond-notability.wikibase.cloud/entity/Q1457	man	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1114	Helen O'Neil			Denis Alfred Jex Buxton	https://beyond-notability.wikibase.cloud/entity/Q1459	man	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1442	Elsie Matley Moore			Walter Hindes Godfrey	https://beyond-notability.wikibase.cloud/entity/Q178	man	1947-10-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1460	Margaret Ruth Toynbee			John Nowell Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q112	man	1947-11-06T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1460	Margaret Ruth Toynbee			Donald Benjamin Harden	https://beyond-notability.wikibase.cloud/entity/Q120	man	1947-11-06T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1460	Margaret Ruth Toynbee			Margerie Venables Taylor	https://beyond-notability.wikibase.cloud/entity/Q133	woman	1947-11-06T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1460	Margaret Ruth Toynbee			Ian Archibald Richmond	https://beyond-notability.wikibase.cloud/entity/Q1420	man	1947-11-06T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1460	Margaret Ruth Toynbee			James Gow Mann	https://beyond-notability.wikibase.cloud/entity/Q1433	man	1947-11-06T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1460	Margaret Ruth Toynbee			Henry Mendelsson Hake	https://beyond-notability.wikibase.cloud/entity/Q1462	man	1947-11-06T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1496	Daisy Emily Martin Clarke			Donald Benjamin Harden	https://beyond-notability.wikibase.cloud/entity/Q120	man	1947-11-13T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1496	Daisy Emily Martin Clarke			Cyril Fox	https://beyond-notability.wikibase.cloud/entity/Q149	man	1947-11-13T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1496	Daisy Emily Martin Clarke			Courtenay Arthur Ralegh Radford	https://beyond-notability.wikibase.cloud/entity/Q261	man	1947-11-13T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1496	Daisy Emily Martin Clarke			John Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q45	man	1947-11-13T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1496	Daisy Emily Martin Clarke			Francis Wentworth Tomlinson	https://beyond-notability.wikibase.cloud/entity/Q902	man	1947-11-13T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1496	Daisy Emily Martin Clarke			Ian Archibald Richmond	https://beyond-notability.wikibase.cloud/entity/Q1420	man	1947-11-13T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1500	Amy Joyce Godber			Richard Leonard Atkinson	https://beyond-notability.wikibase.cloud/entity/Q1501	man	1947-11-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1500	Amy Joyce Godber			E. J. ??????	https://beyond-notability.wikibase.cloud/entity/Q1504	man	1947-11-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1500	Amy Joyce Godber			Edward Martyn Jope	https://beyond-notability.wikibase.cloud/entity/Q1505	man	1947-11-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1500	Amy Joyce Godber			Wilfred Sampson Samuel	https://beyond-notability.wikibase.cloud/entity/Q1506	man	1947-11-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1509	Mabel Blundell Heynemann			Charles Johnson	https://beyond-notability.wikibase.cloud/entity/Q157	man	1948-02-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1509	Mabel Blundell Heynemann			Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	man	1948-02-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1509	Mabel Blundell Heynemann			Mary Kitson Clark	https://beyond-notability.wikibase.cloud/entity/Q875	woman	1948-02-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1509	Mabel Blundell Heynemann			Harry Evers Palfrey	https://beyond-notability.wikibase.cloud/entity/Q1446	man	1948-02-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1509	Mabel Blundell Heynemann			Henry Charlesworth Haldane	https://beyond-notability.wikibase.cloud/entity/Q1514	man	1948-02-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1509	Mabel Blundell Heynemann			Edward William, Duke of Devonshire	https://beyond-notability.wikibase.cloud/entity/Q1515	man	1948-02-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1509	Mabel Blundell Heynemann			William Frederick Victor Mordaunt Milner	https://beyond-notability.wikibase.cloud/entity/Q1516	man	1948-02-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1509	Mabel Blundell Heynemann			Horace Hird	https://beyond-notability.wikibase.cloud/entity/Q1517	man	1948-02-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1509	Mabel Blundell Heynemann			John La Page	https://beyond-notability.wikibase.cloud/entity/Q1518	man	1948-02-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1509	Mabel Blundell Heynemann			Reginald James Albert Bunnett	https://beyond-notability.wikibase.cloud/entity/Q2300	man	1948-02-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1523	Ursula Mary Radford			Eric Maclagan	https://beyond-notability.wikibase.cloud/entity/Q168	man	1948-04-23T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1523	Ursula Mary Radford			Rose Graham	https://beyond-notability.wikibase.cloud/entity/Q57	woman	1948-04-23T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1523	Ursula Mary Radford			Thomas Downing Kendrick	https://beyond-notability.wikibase.cloud/entity/Q806	man	1948-04-23T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1523	Ursula Mary Radford			Aileen Fox	https://beyond-notability.wikibase.cloud/entity/Q1119	woman	1948-04-23T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1523	Ursula Mary Radford			Harry Tapley-Soper	https://beyond-notability.wikibase.cloud/entity/Q1524	man	1948-04-23T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1523	Ursula Mary Radford			Ernest Henry Rogers	https://beyond-notability.wikibase.cloud/entity/Q1525	man	1948-04-23T00:00:00Z
